DateTime,price_weekly_USD,price_weekly_BTC,USD_BTC,vol90_BTC,vol30_BTC,vol7_BTC,price_ETH,vol90_ETH,vol30_ETH,vol7_ETH,ave_vol90_BTC,ave_vol30_BTC,ave_vol7_BTC,ave_vol90_ETH,ave_vol30_ETH,ave_vol7_ETH,sum_vol90_BTC,sum_vol30_BTC,sum_vol7_BTC,sum_vol90_ETH,sum_vol30_ETH,sum_vol7_ETH
2020-11-27 00:00:00,32.21,0.00188,17108.40234,2634.853716,1859.145885,615.9754958,517.493713,60.81137464,65.1546977,38.13599225,2615.57435,1877.298973,507.5880381,60.1858421,65.13791125,43.65498905,2615.57435,1877.298973,507.5880381,60.1858421,65.13791125,43.65498905
2020-11-28 00:00:00,29.10,0.00164,17717.41406,2670.427766,1793.94161,779.9600189,538.229797,61.98504284,64.34259922,36.51626904,2652.640741,1826.543747,697.9677574,61.39820874,64.74864846,37.32613064,5268.215091,3703.842721,1205.555795,121.5840508,129.8865597,80.98111969
2020-11-29 00:00:00,28.70,0.00158,18177.48438,2716.568207,1739.855373,772.9780159,575.758057,63.51687958,63.76353647,37.34543612,2693.497987,1766.898491,776.4690174,62.75096121,64.05306784,36.93085258,7961.713078,5470.741212,1982.024813,184.335012,193.9396276,117.9119723
2020-11-30 00:00:00,28.94,0.00147,19625.83594,2769.442987,1692.234572,764.2573244,614.842529,65.9250744,64.17627544,37.83748114,2743.005597,1716.044973,768.6176701,64.72097699,63.96990595,37.59145863,10704.71867,7186.786185,2750.642483,249.055989,257.9095335,155.5034309
2020-12-01 00:00:00,28.86,0.00153,18802.99805,2854.398512,1710.60406,971.1637157,587.324158,69.08068117,66.39173583,39.19994364,2811.92075,1701.419316,867.71052,67.50287778,65.28400563,38.51871239,13516.63942,8888.205501,3618.353003,316.5588668,323.1935391,194.0221433
2020-12-02 00:00:00,28.38,0.00148,19201.0918,2912.104515,1662.951614,931.3884002,598.352356,71.52262639,66.64060853,36.727601,2883.251514,1686.777837,951.2760579,70.30165378,66.51617218,37.96377232,16399.89094,10574.98334,4569.629061,386.8605206,389.7097113,231.9859156
2020-12-03 00:00:00,27.99,0.00144,19445.39844,2964.431577,1599.2802,991.961397,616.70874,74.14955749,66.04307906,39.40403611,2938.268046,1631.115907,961.6748986,72.83609194,66.34184379,38.06581855,19338.15898,12206.09924,5531.303959,459.6966125,456.0515551,270.0517342
2020-12-04 00:00:00,24.32,0.00130,18699.76563,3020.913247,1551.565467,944.2628384,569.354187,77.13862494,65.88184429,37.86721159,2992.672412,1575.422834,968.1121177,75.64409121,65.96246167,38.63562385,22330.8314,13781.52208,6499.416077,535.3407038,522.0140168,308.687358
2020-12-05 00:00:00,23.81,0.00124,19154.23047,3053.825249,1463.251282,686.572761,596.595459,78.33445196,63.7143128,27.66746846,3037.369248,1507.408374,815.4177997,77.73653845,64.79807855,32.76734002,25368.20064,15288.93045,7314.833877,613.0772422,586.8120953,341.454698
2020-12-06 00:00:00,22.90,0.00118,19345.12109,3093.689316,1460.647912,492.9719625,601.908997,80.24269895,62.6579728,18.07578365,3073.757282,1461.949597,589.7723618,79.28857546,63.1861428,22.87162606,28441.95793,16750.88005,7904.606239,692.3658177,649.9982381,364.3263241
2020-12-07 00:00:00,22.03,0.00115,19191.63086,3134.80996,1454.839032,334.2418428,591.843384,82.13763006,63.21304877,16.25577773,3114.249638,1457.743472,413.6069027,81.1901645,62.93551078,17.16578069,31556.20756,18208.62352,8318.213141,773.5559822,712.9337489,381.4921048
2020-12-08 00:00:00,21.68,0.00118,18321.14453,3166.276675,1386.789636,272.8031632,554.827759,83.50258542,62.12125977,14.48082595,3150.543318,1420.814334,303.522503,82.82010774,62.66715427,15.36830184,34706.75088,19629.43786,8621.735644,856.3760899,775.6009032,396.8604066
2020-12-09 00:00:00,21.52,0.00116,18553.91602,3180.544718,1323.467959,398.1358186,573.479126,84.19256613,60.60832695,20.95691301,3173.410697,1355.128798,335.4694909,83.84757577,61.36479336,17.71886948,37880.16158,20984.56665,8957.205135,940.2236657,836.9656965,414.5792761
2020-12-10 00:00:00,20.89,0.00114,18264.99219,3197.433136,1242.59655,431.2886944,559.678528,85.30415355,58.67952909,21.39719873,3188.988927,1283.032254,414.7122565,84.74835984,59.64392802,21.17705587,41069.15051,22267.59891,9371.917392,1024.972026,896.6096246,435.756332
2020-12-11 00:00:00,19.77,0.00109,18058.9043,3207.653727,1139.039466,439.9748217,545.797363,86.15396292,56.4437309,18.60323094,3202.543431,1190.818008,435.6317581,85.72905823,57.56163,20.00021483,44271.69394,23458.41692,9807.54915,1110.701084,954.1712546,455.7565468
2020-12-12 00:00:00,23.40,0.00124,18803.65625,3213.039048,1050.746187,521.1046729,568.567322,86.82254543,54.51591528,22.25167954,3210.346387,1094.892826,480.5397473,86.48825417,55.47982309,20.42745524,47482.04032,24553.30974,10288.0889,1197.189338,1009.651078,476.184002
2020-12-13 00:00:00,25.64,0.00134,19142.38281,3225.639817,998.8132218,485.6532724,589.663208,87.63354628,52.42031924,20.11074208,3219.339433,1024.779704,503.3789727,87.22804586,53.46811726,21.18121081,50701.37976,25578.08945,10791.46787,1284.417384,1063.119195,497.3652128
2020-12-14 00:00:00,25.89,0.00135,19246.64453,3245.607097,947.7992518,441.1942607,586.011169,88.85336515,51.15176917,17.29661774,3235.623457,973.3062368,463.4237665,88.24345572,51.7860442,18.70367991,53937.00321,26551.39568,11254.89164,1372.660839,1114.905239,516.0688928
2020-12-15 00:00:00,26.25,0.00135,19417.07617,3265.896596,865.2782524,453.4049778,589.355591,89.81739043,48.5718512,16.12020412,3255.751846,906.5387521,447.2996193,89.33537779,49.86181018,16.70841093,57192.75506,27457.93444,11702.19126,1461.996217,1164.767049,532.7773037
2020-12-16 00:00:00,26.61,0.00125,21310.59766,3288.36149,752.5019268,515.0601116,636.181824,90.77272022,44.50323348,16.59034565,3277.129043,808.8900896,484.2325447,90.29505532,46.53754234,16.35527488,60469.8841,28266.82452,12186.4238,1552.291273,1211.304592,549.1325786
2020-12-17 00:00:00,28.19,0.00124,22805.16211,3344.71917,837.8735769,1067.48943,642.868958,92.79226062,42.48829081,29.02206022,3316.54033,795.1877519,791.2747708,91.78249042,43.49576215,22.80620293,63786.42443,29062.01228,12977.69857,1644.073763,1254.800354,571.9387815
2020-12-18 00:00:00,30.19,0.00130,23137.96094,3432.307125,1108.115041,1644.052621,654.811951,94.80356584,41.62036152,34.74182885,3388.513147,972.9943091,1355.771025,93.79791323,42.05432617,31.88194453,67174.93758,30035.00659,14333.4696,1737.871676,1296.85468,603.820726
2020-12-19 00:00:00,35.36,0.00148,23869.83203,3523.185715,1340.748371,1842.784818,659.297913,96.96751762,40.64875639,33.92381949,3477.74642,1224.431706,1743.418719,95.88554173,41.13455896,34.33282417,70652.684,31259.43829,16076.88832,1833.757218,1337.989239,638.1535502
2020-12-20 00:00:00,32.67,0.00139,23477.29492,3624.20863,1587.553765,2027.338149,638.290833,98.96697693,38.29709836,32.93531222,3573.697173,1464.151068,1935.061483,97.96724728,39.47292738,33.42956585,74226.38117,32723.58936,18011.9498,1931.724465,1377.462166,671.5831161
2020-12-21 00:00:00,43.02,0.00189,22803.08203,3700.327963,1763.008184,1926.671784,609.817871,100.0415813,36.9947048,29.8107994,3662.268297,1675.280974,1977.004967,99.5042791,37.64590158,31.37305581,77888.64947,34398.87033,19988.95477,2031.228744,1415.108068,702.9561719
2020-12-22 00:00:00,41.59,0.00175,23783.0293,3754.557677,1864.150862,1542.549694,634.854187,100.52009,36.50933541,24.98359505,3727.44282,1813.579523,1734.610739,100.2808356,36.7520201,27.39719723,81616.09229,36212.44986,21723.5655,2131.50958,1451.860088,730.3533691
2020-12-23 00:00:00,39.85,0.00171,23241.3457,3821.505734,2006.204205,870.0969003,583.7146,100.9995486,36.93826703,16.08740486,3788.031705,1935.177533,1206.323297,100.7598193,36.72380122,20.53549996,85404.12399,38147.62739,22929.8888,2232.269399,1488.583889,750.888869
2020-12-24 00:00:00,37.23,0.00157,23735.94922,3876.482645,2090.563189,430.2912839,611.607178,100.978932,36.82944945,26.62995243,3848.99419,2048.383697,650.1940921,100.9892403,36.88385824,21.35867865,89253.11818,40196.01109,23580.08289,2333.25864,1525.467747,772.2475477
2020-12-25 00:00:00,34.88,0.00141,24664.79102,3935.789116,2201.235242,393.1953175,626.410706,101.3197341,36.94948579,27.11080726,3906.135881,2145.899216,411.7433007,101.149333,36.88946762,26.87037985,93159.25407,42341.9103,23991.82619,2434.407973,1562.357215,799.1179275
