time,adj close,vol90_BTC,vol30_BTC,vol7_BTC,price_ETH,vol90_ETH,vol30_ETH,vol7_ETH,
2018/3/5,"11,416.00",2968.314254,1269.129969,491.618561,864.189026,250.6380307,129.6610851,57.42227694,
2018/3/6,"10,720.00",2968.994782,1305.715591,460.738796,840.515015,247.3565159,128.3573032,56.58302501,
2018/3/7,"9,902.90",2972.921536,1284.616864,438.7145726,844.809998,244.0419166,127.2706006,47.15544333,
2018/3/8,"9,300.00",2952.310456,1164.955927,563.5059019,869.315002,240.7689789,125.6931517,43.000434,
2018/3/9,"9,217.00",2946.864899,1092.670852,854.3837777,878.265015,237.2384941,120.8259154,25.90384361,
2018/3/10,"8,762.00",2954.36079,1007.328598,1017.814082,855.198975,232.6608054,103.0131303,21.82001027,
2018/3/11,"9,528.00",2962.78511,979.2754094,1104.975023,872.200012,228.3065466,88.21277585,21.85176729,
2018/3/12,"9,121.00",2935.792576,950.6109982,931.0498818,856.853027,224.1728294,81.1583068,14.24391677,
2018/3/13,"9,135.00",2906.602575,925.2508508,640.2494689,857.224976,219.8153758,67.75645711,14.20926799,
2018/3/14,"8,186.60",2888.460845,863.4545494,357.8878868,866.677979,215.3322944,60.26384247,11.64144879,
2018/3/15,"8,252.90",2876.464973,907.0580077,439.3371024,853.684021,210.7469121,59.54324502,8.869824667,
2018/3/16,"8,251.00",2837.270737,924.003804,507.3300921,816.950989,205.8269237,56.54313793,9.572994843,
2018/3/17,"7,851.00",2748.444116,977.1936857,533.0411076,752.830994,199.9411386,56.92175467,17.72281613,
2018/3/18,"8,200.20",2663.791046,1056.573939,631.2395127,704.596008,194.3749308,52.19849763,42.11966233,
2018/3/19,"8,600.10",2566.436163,1104.484078,497.5242703,728.916016,189.6743832,58.38980585,62.92514354,
2018/3/20,"8,899.70",2503.463092,1107.99964,407.4396508,686.890015,185.0006757,60.28864311,67.35170247,
2018/3/21,"8,900.10",2455.556605,1115.829786,335.6287107,723.338989,179.7935751,67.6333582,72.64222495,
2018/3/22,"8,706.40",2421.090611,1095.154266,391.9116433,699.830994,175.9484054,71.45016907,61.09864269,
2018/3/23,"8,908.00",2424.765166,1071.407908,396.7255715,690.827026,175.2131279,76.39979021,43.85519421,
2018/3/24,"8,535.00",2415.027305,1067.219231,409.1295208,614.291016,175.3787678,81.20710292,23.67176189,
2018/3/25,"8,445.10",2415.050446,1082.494167,260.4465268,611.304016,176.7193958,90.76292126,37.92083855,
2018/3/26,"8,119.10",2413.031835,1093.549598,193.2748598,601.666016,177.9427899,99.15137477,48.06730198,
2018/3/27,"7,784.50",2376.871942,1120.225122,297.6344274,552.778992,179.4999523,105.1431302,50.20905193,
2018/3/28,"7,936.10",2348.579919,1158.844184,414.1112123,538.643982,182.3356346,112.5797663,62.77178643,
2018/3/29,"7,094.00",2336.10198,1172.457369,413.5288336,556.726013,186.0904757,118.7928197,61.69413193,
2018/3/30,"6,840.40",2333.90164,1211.892154,591.3075849,557.174988,189.5229525,120.4395628,52.10328311,
2018/3/31,"6,925.30",2359.419937,1263.234063,644.572033,561.731995,192.8035545,123.0869163,31.70653424,
2018/4/1,"6,810.00",2363.989242,1269.582432,634.8845688,539.702026,195.9061043,123.1680004,27.02884058,
2018/4/2,"7,052.70",2374.720645,1261.431451,565.7609137,539.619019,198.1326987,125.5079842,21.05090351,
2018/4/3,"7,405.60",2355.355359,1194.510147,460.6200273,526.439026,200.8150238,128.4880244,9.857139891,
2018/4/4,"6,785.90",2317.455088,1083.998318,399.5417601,524.286987,203.4456138,132.3180273,12.93571944,
2018/4/5,"6,765.00",2284.776153,977.9822937,219.1105809,489.950989,206.689893,133.6871849,15.18685149,
2018/4/6,"6,610.20",2194.621348,910.1993403,227.6288207,450.115997,210.5941752,136.6415691,24.02061406,
2018/4/7,"6,892.60",2087.777614,897.1227346,259.0010131,446.278992,215.1741769,140.4126511,37.30883103,
2018/4/8,"7,023.90",2000.913946,893.5227492,258.9279556,385.967987,219.5173152,141.902846,40.56219548,
2018/4/9,"6,764.60",1945.675225,881.6239728,258.7252855,394.644989,225.2231258,144.8445545,55.74127646,
2018/4/10,"6,839.30",1904.084049,893.0849847,259.5538085,396.457001,230.2711712,146.6055381,56.98133171,
2018/4/11,"6,943.10",1841.65838,855.8935213,127.8036105,379.606995,235.3609146,145.6115591,52.6073638,
2018/4/12,"7,912.00",1818.040578,830.9343589,136.0702025,386.424988,240.7226444,144.6320801,41.78579552,
2018/4/13,"7,885.80",1765.802377,787.7674536,424.3112178,416.893005,245.8916361,141.4504554,29.63326343,
2018/4/14,"8,002.90",1697.163968,782.9264909,497.6107295,380.542999,249.9628295,134.326273,23.3087161,
2018/4/15,"8,354.10",1641.622882,777.7628428,563.2853688,383.231995,254.4374282,127.5930099,12.89137738,
2018/4/16,"8,056.20",1578.613006,780.7033622,656.0790748,370.285004,258.4969816,121.3276853,13.12658055,
2018/4/17,"7,889.90",1570.547832,783.3311756,582.8657903,385.313995,262.2099818,118.3323173,15.1133321,
2018/4/18,"8,166.30",1562.968059,778.0733614,437.4045866,400.507996,264.0751966,116.2385926,14.60758096,
2018/4/19,"8,272.80",1552.908422,763.8282628,172.6835228,398.526001,265.4462714,110.9697359,15.19707828,
2018/4/20,"8,866.10",1534.558359,736.3075386,182.3240104,414.243011,263.8935042,107.2207577,15.53603605,
2018/4/21,"8,919.10",1484.279569,734.2940919,322.3254042,430.540009,262.5943816,99.25327437,14.80827895,
2018/4/22,"8,800.00",1460.430613,746.0802184,393.1017504,492.94101,262.5147201,91.13680776,20.30927084,
2018/4/23,"8,940.00",1448.269009,739.920373,426.5680831,492.734985,259.1108233,81.85198363,40.11677032,
2018/4/24,"9,644.40",1434.882424,760.5364462,430.2226245,501.477997,252.275549,77.3961157,44.720898,
2018/4/25,"8,878.40",1412.762161,832.597342,488.3083208,531.702026,245.5771994,72.78761656,46.5917537,
2018/4/26,"9,279.30",1392.975768,857.6719366,400.2145205,511.147003,240.0108934,69.23151046,50.83462641,
2018/4/27,"8,920.10",1374.444326,904.7556715,305.7277703,502.894012,239.0931722,67.72614965,43.15327162,
2018/4/28,"9,345.30",1346.86519,929.1719325,301.055165,524.789001,238.6584965,66.58985583,31.29471597,
2018/4/29,"9,398.60",1310.082556,961.806218,312.012718,567.888977,237.5550453,65.20240878,15.17429634,
2018/4/30,"9,240.00",1286.841996,981.5207789,292.6030173,615.718018,235.8969461,65.79549598,25.50461052,
2018/5/1,"9,067.00",1279.4855,989.5458323,269.0474414,605.39502,231.7052985,69.38326,41.67254478,
2018/5/2,"9,236.40",1270.062245,979.962615,207.1180409,621.859985,229.3409254,72.95116089,45.44857161,
2018/5/3,"9,762.10",1270.266816,980.7907248,165.6938284,642.547974,227.4860138,77.39575744,51.3414673,
2018/5/4,"9,702.80",1274.346546,1011.335156,267.4370758,708.15802,225.7013124,83.28931751,52.69708525,
2018/5/5,"9,859.60",1277.147619,1006.052376,254.5341674,615.416016,222.5786521,93.67895505,57.56874052,
2018/5/6,"9,658.70",1280.278736,996.9722524,307.1925122,662.809021,219.5708892,97.13880982,42.92729741,
2018/5/7,"9,370.00",1267.495084,957.6637765,313.2610679,647.031982,216.2895933,102.6055962,36.24786782,
2018/5/8,"9,184.70",1262.343288,915.6453251,298.5221081,683.677979,211.8221883,106.4301983,34.82248847,
2018/5/9,"9,318.20",1255.265929,868.4518859,270.6081141,688.880981,203.3460846,109.9976091,33.14394867,
2018/5/10,"9,018.70",1254.098407,793.5932471,256.7658188,669.924011,196.2664529,113.1511438,31.79649579,
2018/5/11,"8,412.40",1253.936224,703.4581132,304.1961961,673.612976,191.7354218,114.5298891,30.35858119,
2018/5/12,"8,462.70",1254.500786,610.1315418,468.3819443,687.148987,185.7759801,114.5835387,25.09054599,
2018/5/13,"8,683.60",1252.236952,586.8456346,468.0836097,779.54303,181.593664,114.6623419,15.02125436,
2018/5/14,"8,670.80",1252.463104,555.0930079,400.7330521,785.624023,180.036367,120.1213101,42.00223899,
2018/5/15,"8,467.50",1252.025901,528.2513545,354.8098243,816.119995,177.6508013,122.8026652,50.24273841,
2018/5/16,"8,336.10",1251.510145,524.012245,335.5052196,792.310974,177.4575463,125.9165627,62.27472918,
2018/5/17,"8,051.80",1247.359212,509.2236936,232.8870235,753.724976,177.957697,125.1416372,63.51215168,
2018/5/18,"8,239.00",1242.802639,497.8681117,214.5281334,752.856995,177.6793335,121.8876977,54.61353226,
2018/5/19,"8,232.30",1222.121913,493.8420269,227.9329413,752.275024,177.6544068,118.1947161,41.45205539,
2018/5/20,"8,523.70",1212.456008,495.9499416,236.5265977,727.276978,177.1394498,112.9666634,24.41125777,
2018/5/21,"8,393.40",1186.090517,503.0001575,208.7490975,679.585999,175.6850381,106.5454955,30.42308084,
2018/5/22,"7,977.30",1157.654668,514.4890417,160.7680405,686.047974,174.3833903,98.99513301,43.93257928,
2018/5/23,"7,494.80",1145.81336,544.8862814,190.161961,733.495972,173.6009622,94.64204459,40.37120966,
2018/5/24,"7,576.70",1146.663241,605.6153905,336.5601368,730.549011,172.3148401,90.43409542,31.58868896,
2018/5/25,"7,458.00",1141.90792,634.2884555,397.4352142,708.870972,171.3050335,85.78708809,29.39379564,
2018/5/26,"7,330.30",1143.722998,681.4552394,446.2421369,707.049988,168.969123,81.82633468,26.55007109,
2018/5/27,"7,339.70",1147.594693,723.6206263,480.3637084,672.656982,166.3027085,75.67239799,21.52642734,
2018/5/28,"7,097.90",1140.621223,764.407782,392.5405857,694.367004,163.2992126,67.56778611,24.13515229,
2018/5/29,"7,460.00",1131.10587,804.0682429,272.1569304,696.530029,159.5785312,59.95500105,22.36708888,
2018/5/30,"7,375.10",1120.668754,814.3024707,156.3507108,715.369019,156.8347529,54.90757405,21.23072117,
2018/5/31,"7,485.80",1096.764848,828.5694333,149.890209,699.221985,153.6625461,52.61817525,18.24437042,
2018/6/1,"7,521.00",1067.022265,838.769403,132.6308375,647.741028,151.3232215,49.29891214,13.85394126,
2018/6/2,"7,638.10",1021.665617,838.6786597,141.89975,583.585022,149.5767945,47.98185568,22.97250437,
2018/6/3,"7,718.00",968.9880534,804.2017343,171.1914523,601.755005,148.4116822,51.77153905,44.95511662,
2018/6/4,"7,488.30",913.9325493,763.5623333,200.0715277,586.734009,146.3130664,55.08958914,52.3647119,
2018/6/5,"7,621.70",880.622907,707.8103191,115.1932496,587.280029,144.5799972,56.85568397,57.0894832,
2018/6/6,"7,654.00",865.5957886,651.8802928,115.8198807,572.66803,142.693179,60.16054128,56.3084648,
2018/6/7,"7,688.90",860.2720611,607.1685504,91.06651154,516.036011,140.2978331,63.75861548,45.80815983,
2018/6/8,"7,615.10",855.4287915,567.2905809,84.62595572,565.388,137.9131251,71.68827049,39.02006386,
2018/6/9,"7,498.60",855.5425787,508.6498019,73.25322356,559.590027,135.5729733,75.21143947,27.78947417,
2018/6/10,"6,757.30",846.5711983,467.5297014,88.67403657,577.64502,132.7660459,78.63646441,27.79637967,
2018/6/11,"6,873.30",853.2864081,495.7305502,325.2614531,580.04303,130.0960006,80.91541545,24.49175249,
2018/6/12,"6,543.90",856.9774667,506.7479297,396.318611,591.807983,127.2805107,82.8810362,23.68675742,
2018/6/13,"6,295.20",872.7997368,520.0924458,488.5630237,618.328979,124.0856856,81.82720107,24.43014536,
2018/6/14,"6,633.70",893.0446885,542.9563001,558.3707162,592.984985,121.0738271,79.2759094,31.52151621,
2018/6/15,"6,385.00",905.662042,544.1890235,492.1534851,609.302979,118.7416906,74.81096428,19.65439342,
2018/6/16,"6,485.90",922.4513754,560.9387221,400.3847721,607.124023,117.5230976,70.67003106,19.84882711,
2018/6/17,"6,435.70",936.727003,577.1317814,203.547176,605.187012,116.9120795,68.28034142,15.34911465,
2018/6/18,"6,709.20",949.4284811,582.0663923,189.440443,601.077026,115.9830552,65.51389456,12.98390823,
2018/6/19,"6,737.50",954.1299777,569.0313254,143.2074918,597.562012,115.5173004,62.33470008,9.331363461,
2018/6/20,"6,760.40",957.7718613,528.8803883,169.7083352,526.479004,114.6138942,60.18774084,8.307768523,
2018/6/21,"6,713.50",962.4598053,488.9202436,154.6705039,533.283997,114.1383914,62.36487319,29.17391928,
2018/6/22,"6,042.60",965.1587878,472.7959744,161.0247955,496.842987,113.6930251,63.49801624,36.4487663,
2018/6/23,"6,152.00",982.4539946,508.862788,260.114191,477.493988,113.997879,63.696063,46.30315681,
2018/6/24,"6,148.00",997.1631258,528.7408619,302.1159916,519.742004,114.4726315,64.31360465,52.93272435,
2018/6/25,"6,246.60",1012.730535,547.6831413,331.6055524,491.003998,114.6218456,62.9685964,47.15831697,
2018/6/26,"6,078.50",1026.372133,561.1864165,321.0272389,499.641998,114.9639747,62.42217123,39.6175938,
2018/6/27,"6,133.10",1042.399084,579.5330671,301.628844,500.447998,115.1877833,62.59345936,20.46750414,
2018/6/28,"5,850.00",1054.471943,596.3454387,228.4031794,518.890991,115.455354,60.90642538,18.46911714,
2018/6/29,"6,208.10",1069.455315,616.0089169,124.8374772,537.95697,115.5999211,57.59034566,14.95549559,
2018/6/30,"6,391.50",1078.451207,618.0838769,129.2999024,536.268005,115.6615358,51.18508569,20.34513538,
2018/7/1,"6,349.70",1083.49084,608.6763006,166.5465272,527.367004,115.6743381,44.90466108,18.44025085,
2018/7/2,"6,581.30",1091.132103,596.1126379,182.6455936,465.816986,115.7252431,42.214554,18.99425665,
2018/7/3,"6,500.00",1097.489233,571.2090459,238.3968111,474.519989,116.1936571,45.0669944,25.70523517,
2018/7/4,"6,590.00",1100.690946,538.190537,247.5578364,457.671997,116.5581352,46.3279503,29.27906182,
2018/7/5,"6,540.20",1102.579954,514.5632455,259.9349333,460.309998,116.8719588,48.65170159,35.17205609,
2018/7/6,"6,602.10",1103.406605,478.8006344,141.1010378,432.772003,116.7548177,50.32706189,37.55025052,
2018/7/7,"6,761.70",1106.31691,434.3969998,100.5679491,442.36499,116.9303423,53.6277854,38.19610768,
2018/7/8,"6,707.00",1108.542502,380.3033233,123.8436841,422.36499,116.0560212,56.19649704,30.55808734,
2018/7/9,"6,666.70",1109.1214,321.8329699,91.886177,436.009003,115.6073448,59.37456619,18.84371266,
2018/7/10,"6,301.50",1110.822017,262.3002382,92.83284004,455.179993,114.9925489,61.41170917,18.25161038,
2018/7/11,"6,377.80",1117.934907,257.8072449,149.8287689,453.917999,113.8124944,61.83362828,14.3663442,
2018/7/12,"6,249.00",1126.610826,245.1463177,171.1065694,475.346985,112.7615051,61.93522502,13.82243184,
2018/7/13,"6,220.00",1136.763115,246.3703451,209.3474737,464.195007,111.9914619,60.67789012,17.57129814,
2018/7/14,"6,250.10",1146.618421,248.0723245,233.8721873,467.317993,110.67195,57.86315722,17.81306155,
2018/7/15,"6,347.20",1153.800247,246.4844832,205.399119,474.411987,109.3466023,55.96412184,18.53342813,
2018/7/16,"6,729.20",1160.912073,246.6911282,152.9214333,474.011993,107.639602,52.44670566,13.81040992,
2018/7/17,"7,319.80",1164.331698,253.3662348,175.0803231,491.660004,106.2224823,48.4271865,9.032824949,
2018/7/18,"7,379.40",1163.189129,302.7422458,401.399545,489.118988,104.896864,43.65428091,11.661725,
2018/7/19,"7,473.50",1161.180801,344.9183652,513.7770301,476.682007,103.5304074,38.32667417,10.30065395,
2018/7/20,"7,333.10",1153.217702,388.4368178,563.6635128,434.424011,102.5834166,32.11708527,10.28635966,
2018/7/21,"7,403.30",1144.504055,415.3729773,522.683323,446.518005,102.5185381,32.18132717,18.90043803,
2018/7/22,"7,400.50",1136.883904,445.1590371,429.1000871,430.074005,103.1018613,31.06690658,21.33275733,
2018/7/23,"7,719.80",1127.122663,462.4742867,252.9634286,434.027008,103.9363278,31.95137607,25.7685415,
2018/7/24,"8,394.50",1104.449327,499.9317696,136.3205012,436.085999,104.7760269,32.78330166,27.35838599,
2018/7/25,"8,176.00",1098.834668,586.2539658,378.2992246,449.850006,105.7819563,32.22354398,23.59871191,
2018/7/26,"7,939.00",1084.782229,637.9521231,422.8765029,480.65799,106.4381622,32.1838722,16.10582178,
2018/7/27,"8,185.70",1075.073462,658.72455,417.8750052,501.002014,106.6477056,31.7409599,17.46523369,
2018/7/28,"8,246.40",1059.213863,689.7302685,394.0374348,480.513,106.8179402,31.76051937,26.7248914,
2018/7/29,"8,221.00",1042.349596,702.7858709,347.1045993,469.618988,107.3319391,30.39292039,28.18124399,
2018/7/30,"8,179.60",1028.094855,722.5440053,224.2189842,450.697998,107.8856122,27.2897888,25.25427226,
2018/7/31,"7,730.60",1016.466178,740.2904623,134.9472719,462.436005,108.6761235,23.79654628,22.53753856,
2018/8/1,"7,608.80",998.5690961,734.6276239,190.5433896,459.657013,109.2252442,20.32921619,18.33907906,
2018/8/2,"7,535.20",966.8577309,731.1011888,259.4436658,450.852997,109.6485423,20.29588832,16.79168472,
2018/8/3,"7,420.00",934.955131,722.0232992,317.7285027,479.372986,109.4293282,20.14924742,17.99100866,
2018/8/4,"7,013.20",896.2763614,712.909861,355.8634757,472.493011,109.7309135,20.49911501,12.30100278,
2018/8/5,"7,025.80",861.9093913,701.8777242,424.7979665,464.036987,109.722151,20.63834246,10.87772954,
2018/8/6,"6,941.30",833.761365,692.3169697,407.4972369,469.665985,109.9017699,20.0068188,10.56210408,
2018/8/7,"6,720.50",809.3185433,688.4716043,324.6096139,466.89801,109.6005066,19.75730721,9.299829826,
2018/8/8,"6,279.20",780.6858324,688.0863273,338.4649191,466.665009,109.2040469,18.31740169,9.207099255,
2018/8/9,"6,529.10",763.1750937,703.5300763,421.1487538,457.080994,108.9914177,17.58733723,8.754623559,
2018/8/10,"6,146.80",755.1861064,693.879093,373.3347177,433.867004,108.7782102,17.55694342,6.954947055,
2018/8/11,"6,232.70",750.2096627,705.402424,357.4640761,420.747009,108.586717,18.33078291,13.12050365,
2018/8/12,"6,313.90",738.2269666,706.2222316,352.490755,412.621002,106.7010188,19.78160002,19.11973169,
2018/8/13,"6,251.90",724.2938487,701.600892,290.8671215,418.261993,104.5827799,21.71477727,23.94899056,
2018/8/14,"6,189.00",714.6925729,701.5104543,200.105421,407.252014,101.2934031,22.96379002,23.64529691,
2018/8/15,"6,270.10",707.7531514,709.2633515,123.9674343,410.515991,98.57962636,24.57298587,22.83830646,
2018/8/16,"6,314.00",704.2140456,726.0430555,123.9945218,406.65799,96.64104082,25.69723306,17.40997152,
2018/8/17,"6,583.30",696.1530632,745.7896538,62.06811926,380.214996,94.58503286,26.09745511,9.587810464,
2018/8/18,"6,391.20",685.0970652,754.0084034,129.2771165,356.613007,92.75457245,28.14616969,13.35312098,
2018/8/19,"6,485.10",667.9994304,765.9028578,127.7944369,365.588013,91.8140386,32.13007381,22.23114114,
2018/8/20,"6,255.90",652.1798458,774.758182,139.8999268,334.175995,91.61067804,35.12929859,24.38769954,
2018/8/21,"6,479.10",646.6841527,788.9039706,139.4162285,322.112,91.76114436,40.18369518,29.54922679,
2018/8/22,"6,354.90",645.4461425,794.3162361,123.9254864,319.570007,90.8273654,45.37997024,33.75526337,
2018/8/23,"6,527.20",644.1396271,794.2683386,113.1326171,286.494995,89.79105418,49.95869862,32.11851812,
2018/8/24,"6,695.90",642.5119227,754.5082622,111.9644693,278.932007,89.92201644,56.40025354,32.01279339,
2018/8/25,"6,732.90",641.0756286,719.2490033,140.5116179,282.364014,90.05280305,62.16323989,32.54420032,
2018/8/26,"6,708.40",639.377962,692.5093279,170.5478497,288.04599,90.70205087,65.86891058,31.99317239,
2018/8/27,"6,909.50",639.1602569,646.1076975,186.4702364,315.729004,90.46309153,67.50153861,22.73234541,
2018/8/28,"7,079.70",636.0693513,587.2400563,186.2865445,295.812012,89.3189641,67.9155543,19.11799492,
2018/8/29,"7,045.70",634.1567804,523.3733023,236.8206846,300.834015,87.83170888,69.20025359,16.18659942,
2018/8/30,"6,994.70",630.9641111,451.033309,203.0319386,274.315002,86.44854742,70.40335895,12.66666468,
2018/8/31,"7,025.90",627.1486373,410.8410544,166.5002974,281.944,86.82561737,72.04350993,14.36770188,
2018/9/1,"7,197.50",621.7913784,377.2124852,151.3989259,271.341003,88.0773835,72.8459093,13.99104954,
2018/9/2,"7,290.40",615.9475475,354.1714934,153.3806206,277.104004,89.12509323,73.96205153,15.68158239,
2018/9/3,"7,268.00",613.9443779,344.964099,128.1176375,282.96701,90.13727276,72.98724571,16.40462343,
2018/9/4,"7,358.90",609.9663553,357.5589581,121.1737851,279.645996,90.87254312,71.51371135,11.01414476,
2018/9/5,"6,710.50",606.270937,374.6723402,145.7587586,275.196991,91.77779006,70.01917983,9.599971191,
2018/9/6,"6,515.60",599.3761646,370.8865922,225.9276422,285.602997,93.31826195,67.7273995,4.238331526,
2018/9/7,"6,404.10",594.0913346,371.3295339,322.4581937,296.498993,93.98669559,64.5495789,4.916760644,
2018/9/8,"6,185.00",590.9061002,367.8530352,405.8392034,289.312012,94.43690171,60.33894119,8.256267115,
2018/9/9,"6,239.90",594.3508984,376.7537913,481.8770165,284.105011,94.63740412,56.16218344,7.435104534,
2018/9/10,"6,308.00",597.0429264,372.9960492,474.0906202,283.003998,94.77817155,53.02766583,6.837194893,
2018/9/11,"6,290.80",598.5998184,370.4492389,405.8242782,295.341003,94.6066044,50.19133767,6.835591211,
2018/9/12,"6,332.00",598.6396884,371.1655876,182.1111173,294.371002,93.54106273,47.10087002,7.424730063,
2018/9/13,"6,475.60",600.286466,368.5906279,108.7311648,289.259003,92.89615638,42.97168804,5.670475577,
2018/9/14,"6,485.00",599.7052119,360.1669207,97.52161909,285.722992,91.84670453,39.05299668,5.386331046,
2018/9/15,"6,513.60",599.7100672,354.4910598,112.8319842,232.330994,90.75250136,33.93417669,4.819484102,
2018/9/16,"6,498.50",599.2732715,349.7146085,110.3429481,230.214996,90.57431622,30.22967433,21.81788896,
2018/9/17,"6,254.20",599.9414362,350.709577,99.18827936,217.203003,90.34976123,28.30385922,28.77091352,
2018/9/18,"6,342.80",602.4107831,355.175706,110.3033544,197.951004,90.31262848,28.73984765,34.99301297,
2018/9/19,"6,390.90",604.0645865,358.4454295,102.6511035,196.923996,91.95084374,29.25966826,39.31354252,
2018/9/20,"6,500.50",605.310855,354.157541,97.01824325,197.078995,93.33223171,31.40448318,38.04163013,
2018/9/21,"6,762.70",601.1375079,353.8148344,99.69035393,185.065994,95.06532586,33.44282173,31.84437784,
2018/9/22,"6,723.00",597.5948505,349.7153224,162.3886461,183.330994,97.14609118,35.88868307,18.43461993,
2018/9/23,"6,710.00",593.9307295,348.8200998,189.590712,211.354004,98.57950483,38.90643864,16.94766261,
2018/9/24,"6,585.00",591.2874119,348.8591838,206.1678119,211.748993,99.65879793,40.00781705,12.45226467,
2018/9/25,"6,434.70",586.9132337,349.0598217,167.7327324,223.074005,100.5113025,40.87677201,11.18715695,
2018/9/26,"6,462.40",583.9893994,351.5949505,149.2378128,220.589005,101.042325,41.0773722,14.76328265,
2018/9/27,"6,692.50",576.4242154,350.1752357,135.4105609,197.875,101.240955,40.14035237,16.24897476,
2018/9/28,"6,635.10",573.1108767,340.6521043,132.0329721,209.975006,101.4020399,40.68345836,16.19019829,
2018/9/29,"6,604.60",571.7196877,331.6398721,117.7848604,209.968994,101.2342754,40.28034021,13.69578736,
2018/9/30,"6,618.10",570.0648308,323.9844785,106.1238495,224.591003,101.101773,40.58037792,8.211549078,
2018/10/1,"6,601.90",569.913265,314.191934,93.63676018,246.584,101.5458673,40.20402118,9.446777367,
2018/10/2,"6,533.30",569.3937975,292.7639342,94.12237981,240.479996,101.511744,39.88958706,15.38677587,
2018/10/3,"6,503.20",569.671217,259.5509782,74.31410492,244.330002,101.6954926,39.3925114,17.43432651,
2018/10/4,"6,580.10",569.8809409,221.0945791,63.16846335,228.729996,101.7432023,38.651152,19.43604235,
2018/10/5,"6,644.70",569.9753658,155.4749935,47.63327668,218.505005,102.220584,38.02163331,15.37988343,
2018/10/6,"6,592.00",570.2171102,152.7922313,49.50720486,215.847,102.6913062,37.59755617,13.86242996,
2018/10/7,"6,601.00",570.5733261,153.7935987,48.84530001,228.494003,103.324579,36.67891335,12.52847721,
2018/10/8,"6,673.20",570.795676,153.9022376,47.13062901,222.401993,103.6100164,34.82592841,12.26444741,
2018/10/9,"6,663.00",568.4487927,144.6075776,58.99940274,231.634995,103.702893,33.20757553,10.7336993,
2018/10/10,"6,630.20",566.8077159,136.8055346,58.72133951,232.848007,103.6346472,31.65309028,9.527207203,
2018/10/11,"6,252.00",563.9653904,130.9959376,36.17385928,230.768005,103.1936985,29.99049169,6.617352098,
2018/10/12,"6,293.20",563.5948004,133.7495702,147.4495378,227.181,102.8687789,27.13166427,6.825008556,
2018/10/13,"6,326.50",563.1255765,136.0303389,178.1733025,220.488998,102.4702983,23.80312159,6.023173781,
2018/10/14,"6,335.20",563.3241157,141.163122,190.4218737,222.218002,101.9648567,20.25605801,4.696897239,
2018/10/15,"6,742.00",565.5447406,145.6417487,191.3997798,227.600998,101.36425,16.13362045,5.099202719,
2018/10/16,"6,754.10",563.0024024,150.5376038,205.7971482,225.119995,100.3060523,16.01810727,4.717637188,
2018/10/17,"6,737.10",559.7044004,155.2922077,222.7254567,226.119003,99.22418156,15.91632248,4.406169775,
2018/10/18,"6,613.00",555.1083918,148.6669625,238.1757674,229.255005,98.26832614,15.97763747,3.446237897,
2018/10/19,"6,527.30",552.3985715,142.8650193,215.7128294,227.981995,97.88055515,15.59831244,3.101372078,
2018/10/20,"6,586.70",549.0640245,138.981843,186.7274918,225.768997,97.27001786,15.05770357,3.190408876,
2018/10/21,"6,591.60",545.3164171,138.2192984,151.1937357,189.498993,96.86130125,14.40204163,2.295772053,
2018/10/22,"6,567.20",536.004651,133.9087604,91.94971193,196.727005,96.75864335,14.03156653,14.23613287,
2018/10/23,"6,550.00",506.918908,130.9551871,86.45348323,199.841003,96.45383421,12.93504413,16.65215602,
2018/10/24,"6,554.10",483.3005466,128.2747818,68.27526918,195.714996,95.80784304,13.43100702,17.37621638,
2018/10/25,"6,528.10",465.5785599,128.227412,29.09292174,209.703995,94.5152564,14.14774555,17.52435523,
2018/10/26,"6,531.50",438.0594058,126.112959,25.66728509,210.119995,92.45706836,14.30100597,15.2109077,
2018/10/27,"6,500.20",405.2307075,124.7710006,24.87065588,207.082993,90.73657226,14.43581819,12.19930004,
2018/10/28,"6,490.10",369.8523391,123.1229652,29.54837841,203.352005,89.16685,14.02933988,7.909227831,
2018/10/29,"6,344.00",331.8533821,123.0142182,28.38027484,203.727005,87.93109025,14.25668252,5.979046073,
2018/10/30,"6,330.10",311.4194044,128.6462683,72.6201861,205.429993,86.32158998,14.4617408,5.253380462,
2018/10/31,"6,368.40",293.9123407,133.9351269,92.17239283,205.141998,84.63220205,14.69263189,4.888948826,
2018/11/1,"6,399.70",277.1657283,136.9184517,90.06156624,204.044006,83.0255507,14.01886217,2.713285714,
2018/11/2,"6,426.90",262.9472245,139.0124432,82.28879459,204.335999,80.5522373,13.61276842,2.374797212,
2018/11/3,"6,387.90",259.0585827,140.1558605,67.57498128,203.852005,78.07866197,12.7970678,1.273250438,
2018/11/4,"6,485.20",254.9402532,141.9057563,54.1739746,202.718994,75.66062911,12.73999131,0.760883769,
2018/11/5,"6,470.10",251.7004442,139.9711352,52.71378242,203.328995,72.88394794,12.91616548,0.910866085,
2018/11/6,"6,515.20",251.1843654,139.3582155,55.16840452,204.210007,69.9554313,13.07242693,0.95510032,
2018/11/7,"6,572.70",249.5756703,138.2738685,54.98436141,205.365997,66.76882735,12.90004237,0.769943176,
2018/11/8,"6,479.60",249.5761588,135.2628417,66.09645549,197.246994,63.62309238,12.85926521,0.830165349,
2018/11/9,"6,420.20",245.9609851,131.8577137,59.42485451,197.556,61.08350919,12.64463741,2.672596976,
